Scenario,lambda,env.beta,seed,sigma2x,kappa,nsamp,npres,uns_nsamp,Model,MAE,correlation,worst,best,tot_cpu,sim
Large,-3,1.2,433532,1,0.05,200,5,63,covariatebias,0.640295175,0.530755182,"1, 21, 41, 61, 121, 141, 341, 101, 181, 201, 221, 281, 301, 361, 381, 161, 261, 321","1, 21, 101, 121, 201, 221, 281, 301, 321, 361, 81, 161, 241, 341, 381, 41, 141",24.92023253,46
Large,-3,1.2,433532,1,0.05,200,5,63,correlation_str,0.628098258,0.569794973,"21, 41, 61, 101, 121, 141, 221, 161, 201, 281, 181, 261, 341, 381, 301, 321, 361","81, 181, 221, 241, 281, 301, 361, 1, 21, 41, 121, 141, 161, 261, 321, 341, 381",57.16676927,46
Large,-3,1.2,433532,1,0.05,200,5,63,correlation_uns,1.117981236,0.085426771,"41, 61, 121, 141, 221, 301, 101, 181, 161, 281, 361, 381","1, 21, 41, 81, 101, 121, 201, 281, 321, 361, 61, 141, 161, 221, 301, 381, 181, 261, 341, 241",57.16676927,46
Large,-3,1.2,433532,1,0.05,200,5,63,correlationbias_str,0.648729676,0.609649126,"21, 41, 61, 121, 141, 101, 181, 201, 281, 301, 361, 161, 261, 341, 221, 321, 381","1, 81, 101, 121, 221, 241, 281, 301, 361, 21, 161, 321, 341, 381, 41, 201, 141, 181, 261",51.96919799,46
Large,-3,1.2,433532,1,0.05,200,5,63,correlationbias_uns,0.645918054,0.464737146,"1, 21, 41, 61, 121, 141, 221, 341, 101, 181, 201, 281, 301, 361, 261, 321, 381","1, 41, 81, 161, 201, 241, 281, 301, 361, 141, 221, 321, 381, 21, 101, 121, 181, 261, 341",51.96919799,46
Large,-3,1.2,621876,1,0.05,200,44,449,structured,0.615079532,0.34160359,"41, 61, 121, 141, 221, 241, 301, 321, 1, 21, 81, 101, 161, 181, 381, 201, 281, 261, 341, 361","21, 61, 101, 141, 181, 261, 281, 301, 341, 361, 381, 41, 121, 201, 221, 241, 161, 321, 1, 81",160.8459046,47
Large,-3,1.2,621876,1,0.05,200,44,449,unstructured,2.240907276,0.292132886,"61, 141, 221, 301, 381, 41, 121, 201, 281","1, 41, 81, 161, 241, 321, 21, 341, 181, 261",35.52449059,47
Large,-3,1.2,621876,1,0.05,200,44,449,joint,0.884201729,0.402252112,"61, 141, 221, 241, 301, 321, 381, 1, 81, 121, 281, 41, 341","21, 41, 61, 101, 121, 181, 261, 281, 361, 201, 341, 381, 141, 321, 1",63.31167793,47
Large,-3,1.2,621876,1,0.05,200,44,449,unstructuredcov,3.217118072,0.454968012,"141, 221, 301, 381, 41, 61, 121, 201, 281, 361","41, 61, 121, 141, 161, 241, 321, 341, 361, 1, 21, 81, 101, 181, 261",34.42114019,47
Large,-3,1.2,621876,1,0.05,200,44,449,jointcov,0.416294822,0.742253909,"41, 61, 121, 141, 221, 261, 281, 301, 341, 361, 381, 21, 101, 201, 181","21, 41, 61, 81, 141, 361, 101, 181, 201, 1, 121, 261, 321, 161, 241, 301",61.18328166,47
Large,-3,1.2,621876,1,0.05,200,44,449,covariate,0.546696256,0.540828654,"21, 41, 61, 81, 101, 121, 141, 161, 201, 1, 321, 381, 221, 281, 301, 361, 241, 261, 341","41, 141, 161, 241, 261, 281, 321, 341, 361, 381, 1, 21, 61, 81, 121, 201, 221, 101, 181, 301",17.26468968,47
Large,-3,1.2,621876,1,0.05,200,44,449,covariatebias,0.521944087,0.55455054,"41, 61, 101, 121, 141, 201, 1, 21, 321, 381, 81, 221, 281, 301, 361, 161, 241, 261, 341","1, 81, 121, 141, 181, 241, 261, 281, 321, 361, 381, 21, 41, 61, 201, 221, 101, 301",23.55358768,47
Large,-3,1.2,621876,1,0.05,200,44,449,correlation_str,0.486078123,0.66122789,"1, 21, 41, 61, 81, 101, 121, 141, 161, 201, 221, 301, 361, 321, 381, 281, 181, 261, 341","61, 141, 241, 261, 281, 321, 361, 381, 1, 21, 41, 81, 101, 121, 161, 201, 221, 301, 181",67.90897775,47
Large,-3,1.2,621876,1,0.05,200,44,449,correlation_uns,1.133172962,0.330721994,"61, 141, 161, 221, 241, 301, 321, 381, 1, 81, 341","21, 41, 61, 101, 121, 141, 181, 201, 281, 361, 261, 341, 221, 301, 381",67.90897775,47
Large,-3,1.2,621876,1,0.05,200,44,449,correlationbias_str,0.420306884,0.735585964,"41, 61, 121, 141, 221, 301, 341, 361, 21, 101, 321, 381, 1, 201, 281, 181, 261","1, 61, 81, 141, 161, 181, 241, 261, 281, 341, 361, 41, 201, 221, 101, 321, 21, 301",68.34201884,47
Large,-3,1.2,621876,1,0.05,200,44,449,correlationbias_uns,0.446642165,0.683955734,"41, 61, 121, 141, 221, 241, 261, 281, 301, 341, 361, 381, 21, 101, 201, 181, 321","21, 41, 61, 81, 121, 141, 201, 221, 361, 101, 281, 321, 1, 161, 181, 241, 261, 301, 341, 381",68.34201884,47
Large,-3,1.2,878827,1,0.05,200,33,522,structured,0.585175038,0.721816764,"61, 141, 221, 301, 381, 81, 161, 181, 241, 261, 281, 321, 361, 1, 41, 121, 341","1, 41, 81, 101, 121, 161, 181, 201, 241, 261, 321, 341, 21, 141, 221, 281, 361, 381, 61, 301",118.6004469,48
Large,-3,1.2,878827,1,0.05,200,33,522,unstructured,2.08644639,0.676010433,"61, 141, 221, 301, 381, 281, 361, 41, 201","81, 161, 241, 321, 341, 1, 21, 101",28.15123057,48
Large,-3,1.2,878827,1,0.05,200,33,522,joint,0.946802585,0.732384658,"61, 141, 221, 301, 381, 361, 201","81, 261, 281, 341, 361, 41, 101, 161, 181, 201, 21, 241",51.36272788,48
Large,-3,1.2,878827,1,0.05,200,33,522,unstructuredcov,4.290934328,0.78965797,"1, 21, 81, 101, 161, 181, 241, 321, 221, 261, 341, 361, 61, 301","121, 201, 281, 361, 41, 61, 101, 141, 181, 221, 261, 301, 381, 21, 341",37.97623706,48
Large,-3,1.2,878827,1,0.05,200,33,522,jointcov,0.429493185,0.848149272,"1, 21, 61, 81, 101, 141, 181, 221, 281, 361, 41, 201, 261, 301, 381, 121, 161, 321, 341","41, 101, 141, 161, 221, 241, 261, 321, 361, 1, 21, 61, 181, 341, 281, 301, 381, 81, 121, 201",70.35854125,48
Large,-3,1.2,878827,1,0.05,200,33,522,covariate,0.687258607,0.778619251,"21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 281, 301, 361, 381, 161","81, 321, 341, 1, 21, 201, 261, 301, 361, 41, 61, 101, 161, 221, 241, 181",29.76798129,48
Large,-3,1.2,878827,1,0.05,200,33,522,covariatebias,0.557796063,0.788986191,"21, 61, 141, 181, 201, 221, 281, 301, 361, 381, 101, 161, 241, 261, 41, 121, 341","81, 201, 261, 321, 341, 361, 1, 21, 41, 101, 121, 181, 221, 281, 61, 161, 241, 301, 141",17.16515136,48
Large,-3,1.2,878827,1,0.05,200,33,522,correlation_str,0.616766214,0.826800555,"1, 21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 281, 301, 361, 381","161, 241, 321, 1, 21, 181, 201, 261, 301, 341, 381, 81, 281, 361, 141, 221",72.87701035,48
Large,-3,1.2,878827,1,0.05,200,33,522,correlation_uns,0.994794556,0.68572418,"61, 141, 221, 301, 381, 361, 201","1, 101, 181, 201, 261, 281, 341, 361, 21, 41, 121",72.87701035,48
Large,-3,1.2,878827,1,0.05,200,33,522,correlationbias_str,0.476745113,0.83428914,"1, 21, 61, 101, 141, 181, 221, 301, 381, 81, 161, 241, 261, 281, 361, 41, 121","81, 121, 161, 181, 201, 241, 261, 281, 321, 341, 361, 41, 221, 21, 61, 101, 301, 1",59.53039098,48
Large,-3,1.2,878827,1,0.05,200,33,522,correlationbias_uns,0.465698999,0.830503683,"1, 21, 61, 81, 101, 141, 181, 221, 281, 361, 41, 161, 201, 241, 301, 381, 121, 261, 321","41, 101, 121, 141, 161, 181, 201, 221, 241, 261, 301, 321, 341, 361, 21, 61, 1, 81, 281, 381",59.53039098,48
Large,-3,1.2,925683,1,0.05,200,23,406,structured,0.558382292,0.408495399,"1, 21, 41, 61, 81, 101, 121, 141, 221, 301, 341, 161, 181, 201, 281, 361, 381, 241, 261","1, 101, 161, 281, 321, 341, 361, 41, 141, 301, 381, 21, 61, 81, 121, 201, 241, 261, 221",72.91328907,49
Large,-3,1.2,925683,1,0.05,200,23,406,unstructured,2.361035347,0.642151213,"41, 61, 121, 141, 201, 221, 281, 301, 381","1, 81, 161, 241, 321, 341, 101, 181",33.53200865,49
Large,-3,1.2,925683,1,0.05,200,23,406,joint,1.398229482,0.644344507,"41, 61, 121, 141, 201, 221, 281, 301, 381","1, 21, 81, 101, 181, 261, 341, 161, 241, 321",63.26808476,49
Large,-3,1.2,925683,1,0.05,200,23,406,unstructuredcov,4.55970618,0.816320078,"41, 61, 121, 141, 161, 201, 221, 241, 281, 321, 81, 301, 381, 1","21, 41, 101, 121, 141, 181, 201, 221, 261, 281, 361, 161, 81, 61, 381",34.94620609,49
Large,-3,1.2,925683,1,0.05,200,23,406,jointcov,0.586413595,0.783416078,"41, 61, 121, 141, 201, 221, 281, 301, 381","1, 181, 341, 21, 101, 161, 241, 261, 121, 201, 281, 361",63.87683821,49
Large,-3,1.2,925683,1,0.05,200,23,406,covariate,0.685834605,0.444439489,"1, 21, 41, 81, 101, 121, 141, 61, 181, 201, 221, 281, 301, 361, 381, 241, 261, 341","21, 81, 101, 121, 161, 181, 221, 241, 261, 301, 361, 321, 341, 1, 281, 61, 141, 381",18.67026997,49
Large,-3,1.2,925683,1,0.05,200,23,406,covariatebias,0.5954037,0.4357778,"1, 21, 41, 81, 101, 121, 141, 221, 161, 181, 201, 281, 301, 361, 381, 61, 241, 261, 341","1, 21, 61, 101, 161, 181, 201, 241, 281, 341, 361, 381, 41, 261, 81, 121, 141, 221, 301, 321",21.56005883,49
Large,-3,1.2,925683,1,0.05,200,23,406,correlation_str,0.901335944,0.666754474,"41, 61, 121, 141, 201, 221, 281, 301, 381","181, 241, 261, 321, 341, 21, 41, 81, 101, 161, 1, 281, 361, 201",73.98947191,49
Large,-3,1.2,925683,1,0.05,200,23,406,correlation_uns,1.309592699,0.638524083,"41, 61, 121, 141, 201, 221, 281, 301, 381","121, 181, 201, 261, 281, 341, 361, 21, 41, 101, 241",73.98947191,49
Large,-3,1.2,925683,1,0.05,200,23,406,correlationbias_str,0.527656671,0.759819505,"21, 41, 61, 121, 141, 201, 221, 281, 301, 381, 361, 161, 261","21, 81, 101, 121, 141, 181, 341, 1, 41, 161, 241, 261, 281, 321, 361, 61, 201, 301, 381",58.13986731,49
Large,-3,1.2,925683,1,0.05,200,23,406,correlationbias_uns,0.494827164,0.813941269,"41, 61, 121, 141, 201, 221, 241, 281, 301, 381, 1, 81, 161","1, 41, 81, 101, 181, 261, 321, 341, 21, 121, 241, 141, 161, 201, 221, 281, 301, 361, 381",58.13986731,49
Large,-3,1.2,534070,1,0.05,200,16,160,structured,0.63082519,0.657167195,"41, 141, 221, 261, 61, 121, 201, 241, 301, 341, 381, 21, 161, 181, 281, 361","1, 41, 101, 181, 241, 261, 281, 321, 381, 21, 61, 161, 141, 301, 81",131.5501225,50
Large,-3,1.2,534070,1,0.05,200,16,160,unstructured,2.10490411,0.504548787,"61, 141, 221, 301, 381, 361, 41, 121, 201, 281","1, 81, 161, 241, 181, 261, 321, 21, 101, 341",32.92265129,50
Large,-3,1.2,534070,1,0.05,200,16,160,joint,0.902182143,0.553817016,"61, 141, 221, 301, 381, 121, 201, 281, 161","21, 101, 181, 261, 281, 321, 341, 1, 81, 121, 201, 221, 241, 301, 41",62.91438079,50
Large,-3,1.2,534070,1,0.05,200,16,160,unstructuredcov,3.952881294,0.881322266,"21, 41, 241, 261, 321, 381, 1, 61, 81, 101, 121, 161, 201, 281, 361, 221, 301","141, 221, 41, 61, 121, 181, 201, 261, 301, 341, 361, 381, 21, 101, 161, 241",32.60263228,50
Large,-3,1.2,534070,1,0.05,200,16,160,jointcov,0.482240406,0.84955515,"21, 241, 261, 321, 341, 381, 1, 61, 81, 121, 161, 201, 221, 301, 361","1, 21, 41, 61, 101, 121, 181, 201, 221, 281, 301, 361, 381, 341, 141, 261, 321, 161, 241",59.88624763,50
Large,-3,1.2,534070,1,0.05,200,16,160,covariate,0.706028668,0.586778919,"1, 41, 81, 161, 241, 261, 321, 61, 121, 141, 201, 221, 281, 301, 341, 361, 381, 21","41, 81, 201, 281, 381, 61, 101, 181, 341, 1, 21, 121, 161, 221, 241, 261, 301, 321",16.65338874,50
Large,-3,1.2,534070,1,0.05,200,16,160,covariatebias,0.650220092,0.598337766,"41, 141, 221, 61, 121, 201, 261, 281, 301, 341, 361, 381, 21, 181","1, 41, 101, 161, 181, 241, 261, 381, 61, 321, 341, 21, 81, 201, 221, 301",17.83730769,50
Large,-3,1.2,534070,1,0.05,200,16,160,correlation_str,0.579679443,0.739856764,"21, 41, 261, 321, 1, 61, 81, 121, 141, 201, 221, 301, 361, 181, 281, 381","41, 61, 81, 201, 221, 281, 301, 101, 141, 261, 321, 181, 241, 381, 1, 121, 161, 341",53.45937371,50
Large,-3,1.2,534070,1,0.05,200,16,160,correlation_uns,1.074875742,0.517356259,"61, 141, 221, 301, 381, 41, 121, 201, 281, 161","21, 101, 121, 181, 201, 261, 281, 321, 341, 1, 81, 361, 41",53.45937371,50
Large,-3,1.2,534070,1,0.05,200,16,160,correlationbias_str,0.547872845,0.791541621,"21, 41, 241, 261, 321, 1, 61, 81, 121, 141, 201, 221, 301, 381, 281, 361","41, 61, 81, 101, 141, 201, 221, 281, 301, 121, 261, 381, 21, 181, 341, 161, 241, 321",51.00653243,50
Large,-3,1.2,534070,1,0.05,200,16,160,correlationbias_uns,0.469120183,0.874343507,"21, 41, 241, 261, 321, 341, 381, 1, 61, 81, 101, 121, 161, 221, 301, 201, 281, 361","1, 21, 61, 81, 101, 121, 141, 181, 201, 221, 281, 361, 381, 41, 341, 261, 321, 161, 241",51.00653243,50
Biased,-3,1.2,479376,1,0.05,100,17,1505,structured,0.734286098,0.736191245,"21, 61, 81, 141, 161, 221, 241, 301, 321, 1, 341, 361, 41, 101, 181, 261, 381","1, 21, 121, 141, 201, 301, 361, 41, 61, 161, 181, 221, 241, 281, 321, 81, 101, 381",46.99521708,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,unstructured,2.566171422,0.682893845,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381","1, 81, 161, 241, 321, 341, 21, 101, 181, 261",49.84207082,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,joint,1.596377286,0.723990227,"41, 61, 121, 141, 201, 221, 281, 301, 381, 361","1, 21, 81, 101, 161, 181, 261, 341, 241, 321",75.21523237,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,unstructuredcov,5.677748872,0.902252258,"1, 21, 41, 61, 121, 141, 201, 221, 281, 301, 321, 361, 381, 81, 241, 161","21, 101, 181, 261, 281, 341, 81, 361, 41, 121, 141, 221, 301, 381, 61, 201",53.14647293,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,jointcov,0.452617407,0.931986885,"1, 21, 141, 221, 261, 301, 101, 121, 201, 241, 281, 321, 381, 61, 81, 161, 361","61, 81, 101, 181, 201, 241, 261, 281, 321, 341, 361, 381, 1, 21, 41, 121, 221, 141, 161",77.87074518,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,covariate,0.87356675,0.647049196,"61, 81, 141, 161, 221, 241, 301, 321, 1, 261, 281, 341, 361, 21, 41, 101, 121, 181, 381","1, 21, 121, 141, 201, 221, 301, 341, 361, 41, 61, 101, 181, 241, 321, 81, 161, 381",21.99328327,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,covariatebias,0.776760228,0.693741696,"1, 61, 81, 141, 161, 221, 241, 301, 321, 381, 201, 261, 281, 341, 361, 21, 41, 101, 121, 181","1, 21, 121, 201, 221, 301, 341, 361, 41, 61, 101, 141, 181, 241, 321, 81, 161, 381",18.58693457,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,correlation_str,0.805798615,0.720516946,"1, 81, 141, 161, 221, 241, 301, 321, 281, 61, 201, 341, 361, 381, 21, 41, 101, 121","21, 41, 121, 141, 201, 221, 301, 361, 381, 61, 101, 241, 261, 321, 1, 81, 161",74.20572424,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,correlation_uns,1.603002048,0.694953697,"41, 61, 121, 141, 201, 221, 281, 301, 381","1, 21, 101, 181, 201, 281, 341, 361, 41, 261, 121",74.20572424,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,correlationbias_str,0.560759636,0.883732299,"61, 81, 141, 161, 221, 241, 261, 301, 321, 381, 101, 121, 201, 281, 341, 361, 21, 41, 181","41, 61, 101, 121, 201, 301, 341, 361, 21, 141, 221, 241, 261, 321, 1, 81, 381",76.52238703,1
Biased,-3,1.2,479376,1,0.05,100,17,1505,correlationbias_uns,0.41334633,0.930465544,"1, 21, 61, 121, 141, 181, 201, 221, 261, 281, 321, 241, 381, 81, 161, 301","61, 101, 141, 181, 221, 241, 261, 281, 321, 341, 361, 1, 21, 41, 81, 121, 301, 381, 201, 161",76.52238703,1
Biased,-3,1.2,37104,1,0.05,100,23,410,structured,0.624082377,0.625613328,"1, 81, 161, 241, 281, 321, 361, 21, 101, 181, 201, 381","1, 21, 61, 221, 261, 281, 301, 341, 381, 81, 101, 121, 141, 161, 181, 201, 241, 361, 41",140.1655028,2
Biased,-3,1.2,37104,1,0.05,100,23,410,unstructured,2.748636877,0.293651972,"41, 61, 121, 141, 221, 301, 381, 281, 361","1, 81, 161, 241, 321, 341, 21, 101, 181, 261",31.76844287,2
Biased,-3,1.2,37104,1,0.05,100,23,410,joint,1.421346913,0.367289868,"41, 61, 121, 141, 221, 301, 381, 281, 361","1, 21, 101, 181, 261, 341, 361, 41, 121, 201, 281, 161, 241, 321",52.29652119,2
Biased,-3,1.2,37104,1,0.05,100,23,410,unstructuredcov,4.487456546,0.698048176,"41, 61, 121, 141, 221, 301, 381, 281, 361","161, 241, 321, 341, 21, 101, 181, 261, 1",34.47380209,2
Biased,-3,1.2,37104,1,0.05,100,23,410,jointcov,0.605030047,0.831641187,"41, 61, 121, 141, 201, 221, 301, 381, 281, 361, 21, 161, 241, 321","1, 21, 81, 101, 161, 181, 241, 261, 281, 341, 361, 41, 121, 201, 321, 301",54.64929366,2
Biased,-3,1.2,37104,1,0.05,100,23,410,covariate,0.494383035,0.803370549,"1, 21, 41, 61, 121, 201, 221, 261, 301, 381, 81, 161, 241, 281, 361, 321","21, 81, 161, 261, 281, 321, 341, 1, 41, 101, 121, 141, 181, 201, 221, 361, 381, 241",25.10009694,2
Biased,-3,1.2,37104,1,0.05,100,23,410,covariatebias,0.485159049,0.80465339,"21, 41, 61, 121, 201, 241, 261, 301, 381, 81, 161, 281, 361, 221, 321, 1","1, 21, 81, 101, 161, 261, 281, 301, 321, 341, 41, 121, 141, 181, 201, 221, 361, 381, 241",22.67640829,2
Biased,-3,1.2,37104,1,0.05,100,23,410,correlation_str,0.505701917,0.831623789,"1, 21, 41, 61, 101, 121, 141, 201, 221, 301, 381, 281, 361, 321","1, 81, 161, 241, 281, 341, 21, 41, 181, 201, 261, 301, 101, 61",66.23644018,2
Biased,-3,1.2,37104,1,0.05,100,23,410,correlation_uns,1.630865045,0.311698288,"41, 61, 141, 221, 301, 381, 281, 361","21, 101, 181, 261, 281, 341, 361, 41, 121, 201",66.23644018,2
Biased,-3,1.2,37104,1,0.05,100,23,410,correlationbias_str,0.469868837,0.862458402,"1, 21, 41, 61, 121, 141, 201, 221, 301, 381, 281, 361, 321","1, 21, 81, 101, 161, 241, 261, 361, 41, 201, 321, 381, 121, 181, 281, 301, 61",52.7643137,2
Biased,-3,1.2,37104,1,0.05,100,23,410,correlationbias_uns,0.666446664,0.776529836,"41, 61, 121, 141, 221, 301, 381, 101, 281, 361, 341, 21","81, 161, 181, 241, 261, 281, 321, 341, 361, 1, 21, 41, 121, 201, 101, 221, 301",52.7643137,2
Biased,-3,1.2,378220,1,0.05,100,9,156,structured,0.773169212,0.60497579,"221, 281, 301, 381, 1, 21, 61, 81, 101, 161, 181, 241, 321, 41, 121, 141, 201, 361","1, 61, 81, 101, 121, 141, 161, 181, 201, 221, 281, 361, 41, 241, 301, 321, 341, 21, 261, 381",15.90112138,3
Biased,-3,1.2,378220,1,0.05,100,9,156,unstructured,2.714157367,-0.098007623,"141, 221, 301, 381, 61, 361, 41, 121","1, 21, 81, 161, 261, 101, 181, 241, 321, 341",24.54271698,3
Biased,-3,1.2,378220,1,0.05,100,9,156,joint,1.438846478,0.042157556,"141, 221, 301, 381, 61, 361, 41, 121, 201, 281","21, 41, 101, 121, 181, 261, 281, 341, 61, 201, 241, 321, 361",38.56597877,3
Biased,-3,1.2,378220,1,0.05,100,9,156,unstructuredcov,6.55243309,0.699514592,"1, 81, 161, 241, 301, 321, 381, 61, 41","21, 41, 61, 121, 201, 221, 281, 301, 361, 381, 141, 341, 101, 181, 261",25.06883812,3
Biased,-3,1.2,378220,1,0.05,100,9,156,jointcov,0.644943907,0.767646932,"1, 61, 81, 161, 241, 281, 301, 321, 381, 141, 41, 121","21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 341, 361, 81, 161, 281, 301, 1, 381",37.62438822,3
Biased,-3,1.2,378220,1,0.05,100,9,156,covariate,0.647815958,0.713865808,"281, 301, 381, 1, 61, 81, 141, 161, 21, 41, 101, 121, 201, 241, 321, 361","1, 61, 81, 101, 121, 141, 201, 221, 261, 341, 361, 381, 41, 181, 241, 281, 301, 321, 21, 161",18.78571749,3
Biased,-3,1.2,378220,1,0.05,100,9,156,covariatebias,0.65380691,0.725986642,"281, 301, 381, 1, 61, 81, 141, 161, 41, 121, 201, 241, 321, 361","1, 61, 81, 101, 121, 141, 181, 201, 281, 361, 41, 221, 241, 261, 301, 321, 341, 21, 161, 381",20.87546253,3
Biased,-3,1.2,378220,1,0.05,100,9,156,correlation_str,0.612195063,0.775564148,"281, 301, 381, 61, 141, 21, 41, 101, 121, 161, 201, 241, 321, 361, 1, 81","1, 41, 61, 81, 101, 121, 141, 181, 201, 221, 261, 281, 341, 361, 161, 241, 301, 21, 321, 381",54.65070081,3
Biased,-3,1.2,378220,1,0.05,100,9,156,correlation_uns,1.711664668,-0.075336648,"141, 221, 301, 381, 61, 41, 121","21, 41, 101, 121, 181, 201, 261, 281, 341, 361, 321",54.65070081,3
Biased,-3,1.2,378220,1,0.05,100,9,156,correlationbias_str,0.566931248,0.796626113,"81, 121, 281, 301, 381, 61, 141, 21, 41, 161, 201, 241, 321, 361, 1, 101","1, 61, 81, 101, 121, 141, 161, 201, 241, 261, 321, 341, 21, 41, 181, 221, 281, 301, 381",45.60635042,3
Biased,-3,1.2,378220,1,0.05,100,9,156,correlationbias_uns,0.638990963,0.760473482,"1, 81, 161, 241, 281, 301, 321, 381, 61, 141, 41, 121, 21","21, 41, 61, 101, 121, 141, 181, 201, 261, 341, 361, 81, 161, 221, 281, 301, 1",45.60635042,3
Biased,-3,1.2,384205,1,0.05,100,11,196,structured,0.931392336,0.3314177,"61, 161, 221, 241, 281, 301, 321, 361, 381, 1, 41, 81, 121, 141","81, 101, 121, 161, 181, 201, 241, 261, 281, 301, 321, 341, 361, 21, 1, 41",66.17585397,4
Biased,-3,1.2,384205,1,0.05,100,11,196,unstructured,2.532238225,-0.001134169,"61, 141, 221, 301, 381, 121, 281, 361, 41","1, 21, 81, 101, 161, 181, 241, 321, 261, 341",28.12726545,4
Biased,-3,1.2,384205,1,0.05,100,11,196,joint,1.430023831,0.095971573,"141, 221, 301, 381, 61, 41, 121","1, 21, 41, 101, 121, 181, 201, 261, 281, 341, 361",42.39929056,4
Biased,-3,1.2,384205,1,0.05,100,11,196,unstructuredcov,4.673250618,0.139033204,"1, 141, 221, 301, 321, 381, 61, 81, 281, 41, 121","21, 81, 101, 161, 181, 201, 281, 361, 381, 41, 61, 261, 341",26.25668287,4
Biased,-3,1.2,384205,1,0.05,100,11,196,jointcov,0.790614056,0.247482742,"21, 81, 101, 161, 181, 301, 381, 61, 221, 141, 341, 41, 201, 261, 281, 361","1, 61, 81, 141, 221, 301, 321, 361, 21, 41, 121, 161, 201, 241, 281, 341, 101, 381",39.82163095,4
Biased,-3,1.2,384205,1,0.05,100,11,196,covariate,0.797586454,0.337303265,"61, 141, 161, 221, 241, 301, 321, 381, 1, 41, 81, 101, 121, 181, 261, 341, 361","1, 81, 101, 181, 221, 261, 281, 301, 321, 341, 361, 21, 41, 121, 201, 381, 61, 161, 241",19.69440699,4
Biased,-3,1.2,384205,1,0.05,100,11,196,covariatebias,0.736348905,0.340607369,"21, 41, 61, 81, 101, 141, 161, 221, 301, 321, 381, 1, 181, 201, 261, 281, 341, 361","1, 81, 141, 181, 261, 301, 321, 341, 361, 21, 41, 121, 201, 281, 101, 241, 381, 61, 161, 221",20.97143483,4
Biased,-3,1.2,384205,1,0.05,100,11,196,correlation_str,0.863818161,0.312160709,"221, 241, 301, 321, 381, 1, 41, 61, 81, 101, 121, 141, 161, 181, 261, 341","1, 81, 141, 181, 261, 281, 301, 321, 341, 361, 21, 41, 101, 121, 201, 381, 61, 161",53.62201905,4
Biased,-3,1.2,384205,1,0.05,100,11,196,correlation_uns,1.60181906,0.02043145,"61, 141, 221, 301, 381, 121","21, 41, 101, 121, 181, 201, 261, 281, 341, 361",53.62201905,4
Biased,-3,1.2,384205,1,0.05,100,11,196,correlationbias_str,0.731420716,0.30975942,"101, 381, 221, 301, 321, 1, 21, 61, 81, 141, 161, 181, 41, 201, 261, 281, 341, 361","1, 81, 141, 181, 221, 261, 301, 321, 341, 361, 21, 41, 121, 161, 201, 281, 101, 241, 381",42.7123301,4
Biased,-3,1.2,384205,1,0.05,100,11,196,correlationbias_uns,0.667243061,0.196059575,"141, 221, 301, 381, 61, 101, 181, 41, 201, 261, 281, 341, 361","61, 81, 141, 161, 181, 241, 261, 281, 321, 361, 1, 21, 41, 121, 341, 101, 381, 221",42.7123301,4
Biased,-3,1.2,176421,1,0.05,100,9,134,structured,0.831697074,-0.236812784,"41, 61, 121, 141, 161, 201, 221, 241, 281, 301, 321, 361, 381, 1, 21, 81, 261, 341","1, 261, 341, 21, 101, 141, 201, 221, 281, 301, 321, 361, 41, 121, 161, 181, 241, 81, 381",67.88935041,5
